PSU_ID,STRAT_ID,YEAR,WAVE,MONTH,KOD,SUB_REG,ST,MODE_FX,AREA_X,ID_CODE,SP_CODE,COMMON,LNGTH,WGT,L_CM_BIN,L_IN_BIN,LNGTH_IMP,WGT_IMP,WP_SIZE,VAR_ID,ARX_METHOD,ALT_FLAG,DATE_PUBLISHED
2024112731587720240114,2024011273weS:8AM-8PM,2024,1,01,we,6,12,3,1,1587720240114007,,,,,,,0,0,3402.4128014,2024011273weS:8AM-8PM,,0,05/05/2025
2024112731587720240114,2024011273weS:8AM-8PM,2024,1,01,we,6,12,3,1,1587720240114008,,,,,,,0,0,3402.4128014,2024011273weS:8AM-8PM,,0,05/05/2025
2024112731587720240114,2024011273weS:8AM-8PM,2024,1,01,we,6,12,3,1,1587720240114009,,,,,,,0,0,3402.4128014,2024011273weS:8AM-8PM,,0,05/05/2025
2024112731587720240114,2024011273weS:8AM-8PM,2024,1,01,we,6,12,3,1,1587720240114010,,,,,,,0,0,3402.4128014,2024011273weS:8AM-8PM,,0,05/05/2025
2024112731587720240114,2024011273weS:8AM-8PM,2024,1,01,we,6,12,3,1,1587720240114011,,,,,,,0,0,3402.4128014,2024011273weS:8AM-8PM,,0,05/05/2025
2024112731590920240113,2024011273weS:8AM-8PM,2024,1,01,we,6,12,3,5,1590920240113001,,,,,,,0,0,3966.4528223,2024011273weS:8AM-8PM,,0,05/05/2025
2024112731590920240204,2024021273weS:8AM-8PM,2024,1,02,we,6,12,3,5,1590920240204001,,,,,,,0,0,1593.241701,2024021273weS:8AM-8PM,,0,05/05/2025
2024112731590920240204,2024021273weS:8AM-8PM,2024,1,02,we,6,12,3,5,1590920240204002,,,,,,,0,0,1593.241701,2024021273weS:8AM-8PM,,0,05/05/2025
2024112731590920240226,2024021273wdS:8AM-8PM,2024,1,02,wd,6,12,3,5,1590920240226003,,,,,,,0,0,10752.218945,2024021273wdS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107001,,,,,,,0,0,9200.0455185,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107002,,,,,,,0,0,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107003,8835280306,BLUE RUNNER,295,0.42,29,11,0,0,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107003,8835280301,YELLOW JACK,252,0.30,25,9,0,0,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107003,8835280306,BLUE RUNNER,266,0.30,26,10,0,0,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107003,8835280301,YELLOW JACK,274,0.36,27,10,0,0,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107004,8850030500,MACKEREL GENUS,,,,,0,0,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107005,,,,,,,0,0,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107006,8803010201,BALLYHOO,287,0.08,28,11,1,1,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107006,8803010201,BALLYHOO,287,0.08,28,11,1,1,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107006,8803010201,BALLYHOO,287,0.08,28,11,1,1,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107006,8803010201,BALLYHOO,287,0.08,28,11,1,1,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107007,8803010201,BALLYHOO,287,0.08,28,11,1,1,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107007,8803010201,BALLYHOO,287,0.08,28,11,1,1,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107007,8803010201,BALLYHOO,287,0.08,28,11,1,1,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107007,8803010201,BALLYHOO,287,0.08,28,11,1,1,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240107,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592020240107008,,,,,,,0,0,1520.415383,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240114,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592020240114005,,,,,,,0,0,1326.8393236,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592020240115,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592020240115001,,,,,,,0,0,1524.2938591,2024011253weS:8AM-8PM,,0,05/05/2025
2024112631592520240105,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240105001,,,,,,,0,0,21228.871419,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631592520240105,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240105002,,,,,,,0,0,21228.871419,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631592520240105,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240105003,,,,,,,0,0,21228.871419,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631592520240105,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240105004,,,,,,,0,0,21228.871419,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631592520240105,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240105005,,,,,,,0,0,21228.871419,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631592520240105,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240105006,,,,,,,0,0,21228.871419,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631592520240105,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240105007,8835441101,SAND DRUM,359,0.50,35,14,0,0,21228.871419,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631592520240105,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240105008,,,,,,,0,0,21228.871419,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631592520240105,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240105009,8835360102,GRAY SNAPPER,244,0.22,24,9,0,0,21228.871419,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631592520240105,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240105010,,,,,,,0,0,21228.871419,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631592520240105,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240105011,,,,,,,0,0,21228.871419,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631592520240105,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240105012,,,,,,,0,0,21228.871419,2024011263weS:8AM-8PM,,0,05/05/2025
2024112531592520240114,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592520240114001,,,,,,,0,0,1689.0804833,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592520240114,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592520240114002,,,,,,,0,0,1689.0804833,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592520240114,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592520240114003,,,,,,,0,0,1689.0804833,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592520240114,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,1,1592520240114004,,,,,,,0,0,1689.0804833,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592520240128,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240128001,,,,,,,0,0,5099.8896606,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592520240128,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592520240128002,,,,,,,0,0,5099.8896606,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592520240202,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240202001,8835430301,SHEEPSHEAD,297,0.62,29,11,1,1,3488.1985473,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240202,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240202001,8835430301,SHEEPSHEAD,340,0.88,34,13,1,1,3488.1985473,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240202,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240202002,8850030500,MACKEREL GENUS,,,,,0,0,3488.1985473,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240202,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240202003,,,,,,,0,0,3488.1985473,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240202,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240202004,8835390201,IRISH POMPANO,217,0.26,21,8,1,1,3488.1985473,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240202,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240202005,,,,,,,0,0,5742.0546957,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240202,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240202006,8835280306,BLUE RUNNER,270,0.50,27,10,1,1,5742.0546957,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240202,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240202007,,,,,,,0,0,5742.0546957,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240202,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240202008,8835390201,IRISH POMPANO,230,0.30,23,9,1,1,5742.0546957,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209001,,,,,,,0,0,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209002,,,,,,,0,0,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209003,,,,,,,0,0,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209004,,,,,,,0,0,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209005,,,,,,,0,0,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209006,,,,,,,0,0,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209007,,,,,,,0,0,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209008,,,,,,,0,0,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209009,,,,,,,0,0,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209010,,,,,,,0,0,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209011,8835280901,FLORIDA POMPANO,369,0.93,36,14,1,1,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209011,8835250101,BLUEFISH,524,1.96,52,20,1,1,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209012,8835280901,FLORIDA POMPANO,318,0.56,31,12,1,1,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209012,8835280901,FLORIDA POMPANO,318,0.56,31,12,1,1,2379.0591316,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209013,,,,,,,0,0,3558.5250288,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209014,,,,,,,0,0,3558.5250288,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209015,,,,,,,0,0,3558.5250288,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209016,8835440601,SOUTHERN KINGFISH,331,0.40,33,13,0,0,3558.5250288,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209017,8777180202,HARDHEAD CATFISH,258,0.24,25,10,1,1,3558.5250288,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209018,8835280000,JACK FAMILY,,,,,0,0,10675.575087,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209019,,,,,,,0,0,3558.5250288,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240209,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240209020,,,,,,,0,0,3558.5250288,2024021253weS:8AM-8PM,,0,05/05/2025
2024112631592520240217,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240217003,,,,,,,0,0,3185.9419119,2024021263weS:8AM-8PM,,0,05/05/2025
2024112631592520240217,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240217004,,,,,,,0,0,3185.9419119,2024021263weS:8AM-8PM,,0,05/05/2025
2024112631592520240217,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240217005,,,,,,,0,0,3185.9419119,2024021263weS:8AM-8PM,,0,05/05/2025
2024112631592520240217,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240217006,8835280901,FLORIDA POMPANO,341,0.92,34,13,1,1,3185.9419119,2024021263weS:8AM-8PM,,0,05/05/2025
2024112631592520240217,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240217007,,,,,,,0,0,3185.9419119,2024021263weS:8AM-8PM,,0,05/05/2025
2024112631592520240217,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240217008,8835280901,FLORIDA POMPANO,310,0.68,31,12,1,1,3185.9419119,2024021263weS:8AM-8PM,,0,05/05/2025
2024112631592520240217,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240217009,8835441101,SAND DRUM,260,0.22,26,10,1,1,3185.9419119,2024021263weS:8AM-8PM,,0,05/05/2025
2024112631592520240217,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240217010,,,,,,,0,0,2932.3522341,2024021263weS:8AM-8PM,,0,05/05/2025
2024112631592520240217,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240217011,,,,,,,0,0,2932.3522341,2024021263weS:8AM-8PM,,0,05/05/2025
2024112631592520240217,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240217012,,,,,,,0,0,2932.3522341,2024021263weS:8AM-8PM,,0,05/05/2025
2024112631592520240217,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240217013,,,,,,,0,0,2932.3522341,2024021263weS:8AM-8PM,,0,05/05/2025
2024112631592520240217,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592520240217014,,,,,,,0,0,2932.3522341,2024021263weS:8AM-8PM,,0,05/05/2025
2024112531592520240219,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,5,1592520240219003,,,,,,,0,0,1355.7161931,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240219,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,5,1592520240219004,,,,,,,0,0,1355.7161931,2024021253weS:8AM-8PM,,0,05/05/2025
2024112531592520240219,2024021253weS:8AM-8PM,2024,1,02,we,6,12,3,5,1592520240219005,,,,,,,0,0,1355.7161931,2024021253weS:8AM-8PM,,0,05/05/2025
2024112631592520240223,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,5,1592520240223001,,,,,,,0,0,3883.8179758,2024021263weS:8AM-8PM,,0,05/05/2025
2024112531592620240106,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592620240106002,,,,,,,0,0,2077.9377848,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592620240106,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592620240106003,,,,,,,0,0,2077.9377848,2024011253weS:8AM-8PM,,0,05/05/2025
2024112531592620240106,2024011253weS:8AM-8PM,2024,1,01,we,6,12,3,5,1592620240106004,,,,,,,0,0,2077.9377848,2024011253weS:8AM-8PM,,0,05/05/2025
2024112631592620240111,2024011263wdS:8AM-8PM,2024,1,01,wd,6,12,3,1,1592620240111001,,,,,,,0,0,48094.184008,2024011263wdS:8AM-8PM,,0,05/05/2025
2024112631592620240111,2024011263wdS:8AM-8PM,2024,1,01,wd,6,12,3,1,1592620240111002,,,,,,,0,0,48094.184008,2024011263wdS:8AM-8PM,,0,05/05/2025
2024112631592620240111,2024011263wdS:8AM-8PM,2024,1,01,wd,6,12,3,1,1592620240111003,8835441101,SAND DRUM,256,0.22,25,10,1,1,48094.184008,2024011263wdS:8AM-8PM,,0,05/05/2025
2024112631592620240111,2024011263wdS:8AM-8PM,2024,1,01,wd,6,12,3,1,1592620240111003,8835441101,SAND DRUM,267,0.26,26,10,1,1,48094.184008,2024011263wdS:8AM-8PM,,0,05/05/2025
2024112631592620240111,2024011263wdS:8AM-8PM,2024,1,01,wd,6,12,3,1,1592620240111003,8835441101,SAND DRUM,280,0.30,28,11,1,1,48094.184008,2024011263wdS:8AM-8PM,,0,05/05/2025
2024112631592620240111,2024011263wdS:8AM-8PM,2024,1,01,wd,6,12,3,1,1592620240111003,8835441101,SAND DRUM,301,0.42,30,11,1,1,48094.184008,2024011263wdS:8AM-8PM,,0,05/05/2025
2024112631592620240111,2024011263wdS:8AM-8PM,2024,1,01,wd,6,12,3,1,1592620240111004,,,,,,,0,0,48094.184008,2024011263wdS:8AM-8PM,,0,05/05/2025
2024112631592620240111,2024011263wdS:8AM-8PM,2024,1,01,wd,6,12,3,1,1592620240111005,8835441101,SAND DRUM,226,0.14,22,8,0,0,48094.184008,2024011263wdS:8AM-8PM,,0,05/05/2025
2024112631592620240111,2024011263wdS:8AM-8PM,2024,1,01,wd,6,12,3,1,1592620240111006,,,,,,,0,0,48094.184008,2024011263wdS:8AM-8PM,,0,05/05/2025
2024112631592620240129,2024011263wdS:8AM-8PM,2024,1,01,wd,6,12,3,5,1592620240129001,,,,,,,0,0,6080.87384,2024011263wdS:8AM-8PM,,0,05/05/2025
2024112531592620240207,2024021253wdS:8AM-8PM,2024,1,02,wd,6,12,3,1,1592620240207001,,,,,,,0,0,8877.9388053,2024021253wdS:8AM-8PM,,0,05/05/2025
2024112631592620240223,2024021263weS:8AM-8PM,2024,1,02,we,6,12,3,1,1592620240223001,8835440901,RED DRUM,682,3.42,68,26,0,0,21228.871419,2024021263weS:8AM-8PM,,0,05/05/2025
2024112631592620240226,2024021263wdS:8AM-8PM,2024,1,02,wd,6,12,3,5,1592620240226001,,,,,,,0,0,3819.1876545,2024021263wdS:8AM-8PM,,0,05/05/2025
2024112631592620240226,2024021263wdS:8AM-8PM,2024,1,02,wd,6,12,3,5,1592620240226002,,,,,,,0,0,3819.1876545,2024021263wdS:8AM-8PM,,0,05/05/2025
2024112631593120240112,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1593120240112001,,,,,,,0,0,1257.5493944,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631593120240112,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1593120240112002,,,,,,,0,0,1257.5493944,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631593120240113,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,1,1593120240113001,8835440601,SOUTHERN KINGFISH,347,0.46,34,13,0,0,3775.7758399,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631593120240113,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,1,1593120240113001,8835440801,BLACK DRUM,504,2.30,50,19,0,0,3775.7758399,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631593120240113,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1593120240113002,,,,,,,0,0,3775.7758399,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631593120240113,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,5,1593120240113003,,,,,,,0,0,3775.7758399,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631593120240113,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,1,1593120240113004,,,,,,,0,0,3775.7758399,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631593120240113,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,1,1593120240113005,8835440801,BLACK DRUM,450,1.44,45,17,0,0,3775.7758399,2024011263weS:8AM-8PM,,0,05/05/2025
2024112631593120240113,2024011263weS:8AM-8PM,2024,1,01,we,6,12,3,1,1593120240113005,8835440801,BLACK DRUM,571,2.84,57,22,0,0,3775.7758399,2024011263weS:8AM-8PM,,0,05/05/2025
