YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,KOD,SP_CODE,LNGTH,WGT,LNGTH_IMP,WGT_IMP,STRAT_ID,PSU_ID,COMMON,WGT_UNADJ,WP_SIZE,L_IN_BIN,L_CM_BIN,VAR_ID,ARX_METHOD,ALT_FLAG,DATE_PUBLISHED
2017,9,3,5,1166320171224004,4,6,we,,,,0,0,201712913weS:8AM-8PM,201769131166320171224,,,2082.9476292,,,201712913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1748920171102001,4,6,wd,,,,0,0,201711913wdS:8AM-8PM,201769131748920171102,,,1923.5734552,,,201711913wdS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1748920171103003,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131748920171103,,,1283.0352066,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1748920171103004,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131748920171103,,,1283.0352066,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1748920171202012,4,6,we,,,,0,0,201712913weS:8AM-8PM,201769131748920171202,,,1551.2991007,,,201712913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1748920171202014,4,6,we,,,,0,0,201712913weS:8AM-8PM,201769131748920171202,,,1551.2991007,,,201712913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1748920171202015,4,6,we,,,,0,0,201712913weS:8AM-8PM,201769131748920171202,,,1551.2991007,,,201712913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1748920171202019,4,6,we,,,,0,0,201712913weS:8AM-8PM,201769131748920171202,,,1551.2991007,,,201712913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1748920171203004,4,6,we,,,,0,0,201712913weS:8AM-8PM,201769131748920171203,,,1518.6835154,,,201712913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1748920171203005,4,6,we,,,,0,0,201712913weS:8AM-8PM,201769131748920171203,,,1518.6835154,,,201712913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1748920171203006,4,6,we,,,,0,0,201712913weS:8AM-8PM,201769131748920171203,,,1518.6835154,,,201712913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1748920171215001,4,6,we,,,,0,0,201712913weS:8AM-8PM,201769131748920171215,,,1974.2757647,,,201712913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1748920171215002,4,6,we,,,,0,0,201712913weS:8AM-8PM,201769131748920171215,,,1974.2757647,,,201712913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1764520171102001,4,6,wd,,,,0,0,201711913wdS:8AM-8PM,201769131764520171102,,,5643.3170693,,,201711913wdS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1764520171126002,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131764520171126,,,1375.4743089,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1764520171126004,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131764520171126,,,1375.4743089,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1764520171126005,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131764520171126,,,1375.4743089,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1764520171126006,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131764520171126,,,1286.5826518,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1764520171126009,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131764520171126,,,1286.5826518,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1764520171126010,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131764520171126,,,1286.5826518,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1764520171205004,4,6,wd,,,,0,0,201712913wdS:8AM-8PM,201769131764520171205,,,395.68534911,,,201712913wdS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1764520171205005,4,6,wd,,,,0,0,201712913wdS:8AM-8PM,201769131764520171205,,,395.68534911,,,201712913wdS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1764520171214001,4,6,wd,,,,0,0,201712913wdS:8AM-8PM,201769131764520171214,,,362.6817822,,,201712913wdS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1764520171214002,4,6,wd,,,,0,0,201712913wdS:8AM-8PM,201769131764520171214,,,362.6817822,,,201712913wdS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1764520171216001,4,6,we,,,,0,0,201712913weS:8AM-8PM,201769131764520171216,,,1961.619969,,,201712913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1772020171110002,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131772020171110,,,4390.1268299,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1772120171124001,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131772120171124,,,1394.9374336,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1772120171124004,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131772120171124,,,1394.9374336,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1772120171124005,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131772120171124,,,1394.9374336,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1772120171124006,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131772120171124,,,1394.9374336,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1772120171124011,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131772120171124,,,1394.9374336,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1772120171124012,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131772120171124,,,1394.9374336,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1772120171124013,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131772120171124,,,1394.9374336,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1772120171126001,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131772120171126,,,21676.204746,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,3,5,1772120171126002,4,6,we,,,,0,0,201711913weS:8AM-8PM,201769131772120171126,,,21676.204746,,,201711913weS:8AM-8PM,,0,03/03/2025
2017,9,4,5,1764520171101001,4,6,wd,,,,0,0,201711904wdHEAD-BOAT,201769041764520171101,,,4.3918339743,,,201711904wdHEAD-BOAT,,0,03/03/2025
2017,9,4,5,1764520171101002,4,6,wd,8839010101,464,1.92,0,1,201711904wdHEAD-BOAT,201769041764520171101,TAUTOG,,4.3918339743,18,46,201711904wdHEAD-BOAT,,0,03/03/2025
2017,9,4,5,1764520171101002,4,6,wd,8839010101,406,1.27,0,1,201711904wdHEAD-BOAT,201769041764520171101,TAUTOG,,4.3918339743,15,40,201711904wdHEAD-BOAT,,0,03/03/2025
2017,9,4,5,1764520171101002,4,6,wd,8839010101,431,1.52,0,1,201711904wdHEAD-BOAT,201769041764520171101,TAUTOG,,4.3918339743,16,43,201711904wdHEAD-BOAT,,0,03/03/2025
